Area;Perimeter;Major_Axis_Length;Minor_Axis_Length;Eccentricity;Convex_Area;Extent;Class
13033;4661390076;1982071075;845166626;904531956;13234;769271612;Osmancik
10208;3945299988;1616672363;8141670227;863933027;10361;660968661;Osmancik
12605;4456929932;1832692566;8823682404;876468062;12787;617589414;Osmancik
11505;4443940125;1872300568;7944548798;905512214;11745;559255302;Osmancik
12406;4418779907;1778626862;9056725311;860649645;12864;623856008;Osmancik
11902;4549419861;1964692993;7805166626;917701066;12214;700777173;Osmancik
11339;425506012;1770471344;8254740906;884655416;11533;592053056;Osmancik
12599;45020401;1849691467;8725172424;881753981;12818;736439109;Osmancik
11961;4485650024;1891801453;8178645325;901720047;12275;753401339;Osmancik
10786;4080249939;1651299286;8493224335;857588828;11022;787586689;Osmancik
12454;4374949951;1758217468;9122920227;854851186;12655;632246912;Osmancik
11181;4204129944;1710338287;8487569427;868179142;11406;792416751;Osmancik
11500;4243989868;1718174438;8684950256;86284101;11838;786593735;Osmancik
10958;4228800049;1721343231;8223724365;878495634;11351;641982555;Osmancik
10427;4081570129;1645542297;8185787201;867491364;10689;795104444;Osmancik
10475;410993988;1708587036;7955013275;885000467;10739;790924191;Osmancik
11075;4122380066;1654339447;8641810608;852717519;11354;632134676;Osmancik
10980;4280840149;1818733521;7756380463;904500961;11174;582802534;Osmancik
11542;4245159912;1715045013;8768061066;859435737;11811;699515164;Osmancik
11715;4291659851;1710996399;8910729218;85368371;12066;649534285;Osmancik
11322;4352009888;1804284973;8220979309;890165985;11650;659405947;Osmancik
12295;4398240051;1765826721;8981163788;86099726;12566;673477232;Osmancik
12587;4511719971;1857001343;8776485443;881268501;12941;698036849;Osmancik
10364;4171029968;1717311554;7838077545;889766753;10737;571208119;Osmancik
10862;4210109863;1752200317;8057564545;887994468;11066;612012625;Osmancik
10951;4247690125;1791313171;7875501251;898169398;11138;567262352;Osmancik
10472;4129890137;1682035522;8014659882;87918222;10772;619425058;Osmancik
11577;4187600098;1682886353;8930425262;847584009;11746;806085527;Osmancik
11178;4192780151;1666143036;870708847;852584481;11507;604477584;Osmancik
12244;4421900024;1799014587;878075943;872794867;12568;63269949;Osmancik
12279;4412279968;1804839478;8803797913;872961879;12525;596473336;Osmancik
11295;4173370056;1740199432;831422348;878482699;11476;768576503;Osmancik
12752;4534949951;185510849;891917038;876835942;13105;683167279;Osmancik
8965;3834819946;156289444;7467707825;878461719;9317;620286465;Osmancik
10604;4091910095;1691711578;8042681122;879760683;10780;78431952;Osmancik
11166;4194330139;171464386;8432466125;870713174;11437;60435158;Osmancik
10106;4089419861;1677952576;7830336761;884436727;10424;781230688;Osmancik
11274;4268500061;1773981018;8200109863;886753082;11539;635333896;Osmancik
11437;4306119995;1841344604;7924053955;902666569;11587;687939823;Osmancik
10983;4177099915;1718403473;8269300842;876599848;11229;774814844;Osmancik
11090;4160140076;1749094391;8136546326;885212839;11277;741706789;Osmancik
13005;4677999878;1999649963;8336130524;908961773;13251;552933693;Osmancik
10680;413803009;171882019;7986556244;885492623;10848;590773344;Osmancik
10138;4140090027;1716197357;7715938568;893232465;10425;566431999;Osmancik
11440;4257520142;17070784;871285553;859939635;11816;612157524;Osmancik
10168;4004779968;162562973;8108890533;866708279;10424;623727143;Osmancik
11910;4272789917;1732954407;8856226349;859552264;12191;773376644;Osmancik
11987;4407839966;1800477448;8614134979;87812233;12299;687959135;Osmancik
10472;4036919861;1644824371;8167547607;868002117;10688;694798291;Osmancik
10860;4118460083;165193985;853247757;856279552;11212;751973391;Osmancik
11242;4272520142;1803034821;8025297546;895481169;11402;770211041;Osmancik
9876;3844599915;1561647644;8123886871;854036808;9999;632347286;Osmancik
12058;4333900146;175536026;8845160675;863765299;12283;686049163;Osmancik
10560;4001789856;1682690582;8058906555;877853215;10691;637373269;Osmancik
12837;4482749939;1802652435;9216251373;859425724;13157;767763138;Osmancik
11726;4507449951;1890930786;8031674957;905312002;12061;556261837;Osmancik
11639;4346059875;1788533325;843060379;881935716;11941;699543238;Osmancik
12483;4406159973;1766435089;9167730713;854776561;12747;620581627;Osmancik
11660;4333089905;1786385803;8448658752;88109082;11974;617912054;Osmancik
12172;4311960144;1756382751;8933348846;860989928;12368;602693617;Osmancik
11795;4461839905;1890428772;8070845795;904283702;12081;632812917;Osmancik
11873;4300440063;1767291412;8637124634;8724401;12086;604223907;Osmancik
11657;4325650024;1777199402;8421096802;880610466;11946;607863605;Osmancik
10513;4100350037;165656601;8255253601;866984367;10789;725534856;Osmancik
10499;4087290039;1655593719;8235824585;867490113;10785;661312699;Osmancik
10657;4128389893;1711241608;8039784241;882761359;10879;724818051;Osmancik
11176;4273330078;1766558533;8213243103;885347962;11438;580873191;Osmancik
9819;4106480103;1726212616;7348200226;904872179;10096;588245869;Osmancik
10349;4080759888;1693677216;7900406647;884539783;10608;657329798;Osmancik
11366;4319360046;1790712585;8193755341;889173865;11737;606348336;Osmancik
10536;3974989929;1609679108;8369868469;854183793;10711;675384641;Osmancik
11933;4308670044;1789629974;8546997833;878585756;12118;798087239;Osmancik
11512;4146000061;1666441956;8862690735;846849144;11700;77054888;Osmancik
10608;4046929932;1615894012;8535478973;849107444;10895;708475232;Osmancik
10061;3933829956;1608769073;8060932922;865411282;10242;620054245;Osmancik
9251;3756090088;151824173;7925946808;8529163;9431;62786752;Osmancik
11088;4211570129;1694209442;8537567139;863746643;11373;754131794;Osmancik
10360;40432901;1658590546;8119802856;871969402;10556;676151931;Osmancik
11857;4340889893;1756072845;8740577698;867329538;12176;605195999;Osmancik
11186;4166749878;1668765564;867095108;854408026;11537;761729658;Osmancik
11112;4296530151;1724271393;839238739;873557568;11472;609210551;Osmancik
12260;453572998;1931613312;8117553711;907409608;12508;574158192;Osmancik
11599;4310559998;1719973907;869884491;862677455;11913;779659867;Osmancik
11531;4457390137;1879770966;7908082581;907202661;11918;605428934;Osmancik
11786;424618988;1718438568;8834416199;857732892;11946;624787927;Osmancik
11003;4170589905;1682343292;850189743;862908363;11270;611277759;Osmancik
11973;4381480103;1780887756;8727424622;871688485;12367;627121329;Osmancik
10187;4093569946;1700636139;7755086517;889974177;10391;685393274;Osmancik
11746;4369500122;1852539063;8115396118;898941457;11926;589481056;Osmancik
12163;4354979858;1785391541;8781410217;870681167;12443;785419106;Osmancik
11422;4199070129;1680318909;8829070282;850830555;11687;618073583;Osmancik
10971;4073559875;1674046631;8457907104;862980485;11108;739634573;Osmancik
9441;3843399963;1642263794;7337516785;894637465;9566;7245031;Osmancik
10925;4372590027;1815909424;7765763092;903943717;11231;779577553;Osmancik
11710;4244909973;1737900391;8649894714;867337227;11880;732791007;Osmancik
11337;4172709961;1744631958;8350515747;878010929;11477;818083405;Osmancik
11681;4312279968;1837963867;8116801453;897202611;11857;591143727;Osmancik
11465;4341350098;180835083;8200426483;89126879;11727;650607169;Osmancik
12183;4506659851;1890736694;8380858612;896393657;12432;810039878;Osmancik
12008;4405180054;1859886627;8302412415;894836783;12227;699400067;Osmancik
10985;4195339966;1719523163;8311388397;875424862;11253;586054206;Osmancik
10979;4173630066;1758724365;80277771;889746726;11146;666848898;Osmancik
10928;4088630066;1681287231;8306417847;869432867;11113;626857102;Osmancik
10409;39157901;1598153229;831529007;853979766;10549;653298199;Osmancik
11961;445053009;1824438934;8508979034;884579837;12370;612254322;Osmancik
10351;4089960022;1685678864;789616394;883502543;10526;59409976;Osmancik
12225;4364840088;1727252197;9147328186;848254681;12537;646107495;Osmancik
11550;4208370056;1725393677;8541178894;868877113;11734;694695055;Osmancik
10389;4030350037;1645246277;810102005;870374978;10664;607650459;Osmancik
11240;4385130005;1864797363;7760256195;90929842;11492;565221786;Osmancik
12019;4397250061;1804368134;8592943573;879320741;12346;704018295;Osmancik
11210;4288919983;1818733215;7941140747;899641037;11456;631727219;Osmancik
11184;4194750061;1726215057;8355088806;875061333;11347;608653069;Osmancik
10550;4042950134;1604701233;854500351;846431196;10846;779806316;Osmancik
11544;4218460083;1703458252;8741750336;858282983;11800;656505942;Osmancik
12743;449230011;1809447632;9080771637;864952803;13044;619373977;Osmancik
12711;4587330017;1883154297;8686006927;887271404;13092;57829845;Osmancik
11545;4276199951;1674120941;894489212;845292509;11925;63239485;Osmancik
11253;4228779907;1734837341;8412680817;874555051;11556;752004802;Osmancik
9216;3843420105;163291626;7226079559;896755636;9352;624771178;Osmancik
11814;4280140076;1755793762;8632158661;870799363;12000;784983397;Osmancik
9677;3906170044;1603530579;7740150452;875788927;9913;765827775;Osmancik
12010;4281400146;1712221832;9010307312;850339293;12222;665742815;Osmancik
11016;4168970032;1746275482;8119021606;885345519;11149;586956501;Osmancik
12152;4542120056;1988995972;7832300568;919203997;12338;785469592;Osmancik
10870;4094909973;1692060699;8209532166;874414563;11030;670242965;Osmancik
10546;4285450134;1795966187;7714633179;903041482;10893;597642541;Osmancik
10673;4041380005;16279039;8419615936;855860949;10869;738922715;Osmancik
10000;4152739868;1801518707;7101284027;919031918;10176;542829216;Osmancik
11486;4208529968;1752575073;8386408234;87807709;11615;776500821;Osmancik
12610;4546870117;1856487732;8792713165;880728841;12934;59788537;Osmancik
11973;4361830139;1771341705;8745832062;869609237;12197;59888953;Osmancik
11285;4257550049;1754243927;829513855;881136894;11525;750282586;Osmancik
11588;4287279968;1728825836;8625784302;86663717;11777;610055268;Osmancik
12895;4615820007;1890320282;8876390839;882894874;13267;767194211;Osmancik
12152;4479169922;1852463074;8578560638;886311591;12449;575378776;Osmancik
9447;4070920105;173822403;700859375;915109992;9698;582500935;Osmancik
11700;4369289856;1795748444;8398395538;883896708;11980;738543093;Osmancik
11783;429394989;1728370056;8830605316;859627664;12031;733914673;Osmancik
12070;4328680115;177194397;8737620544;869967341;12283;762765408;Osmancik
11790;4443429871;1844224854;8244760895;894504786;12103;59605664;Osmancik
10962;415;1700981445;8288566589;873245001;11152;620373487;Osmancik
11587;4231889954;1686403809;8872871399;850396991;11826;611709416;Osmancik
10965;4166270142;1718099518;827122879;876491487;11167;66054219;Osmancik
12093;4404379883;176480484;8896029663;863656938;12421;622259974;Osmancik
11303;4222000122;1680558929;8712608337;855116963;11569;764232576;Osmancik
11165;4241610107;1746315308;8231620789;88193512;11467;642109513;Osmancik
12743;4427349854;181139679;9030118561;86688;12899;725105286;Osmancik
10697;4078070068;1682178345;8161740112;874409437;10824;600280583;Osmancik
11115;424730011;1777854156;8054494476;891487241;11318;734633207;Osmancik
11251;4221170044;1715508423;8483971405;869151652;11538;760613859;Osmancik
10443;4065289917;1645683746;8195932007;867162168;10722;771840334;Osmancik
11359;4208720093;1708547211;8541527557;866066217;11580;617471218;Osmancik
12465;4450669861;1775295258;9150624084;856924236;12882;761174917;Osmancik
12500;4448450012;1824797974;8828197479;87518388;12734;669021606;Osmancik
11529;4204559937;1682574615;8848549652;850550473;11748;71008867;Osmancik
11481;4190669861;1703295593;8668470764;86081177;11674;741666675;Osmancik
11760;4325320129;1761437683;8602404785;872634411;12055;632870495;Osmancik
13344;4695280151;1966878967;8738163757;895895183;13609;599137902;Osmancik
11044;4202189941;165992218;871315155;851155698;11328;612942636;Osmancik
10705;4143349915;1696468964;816556778;876540959;10882;77348268;Osmancik
10697;4088439941;1638752289;8458505249;856495082;10995;758114815;Osmancik
10735;4214880066;1727793732;8016738129;885842025;11021;78095448;Osmancik
11706;4285539856;1758495941;855458374;873696387;11944;62232852;Osmancik
13443;46945401;1966380157;8797914886;894325554;13686;572261691;Osmancik
10955;4199949951;1729310913;8146966553;882074177;11147;614586234;Osmancik
12915;456144989;1817484436;9209656525;862107456;13284;605996609;Osmancik
9945;3967080078;1664235229;7666471863;887576461;10085;601997554;Osmancik
10121;4057090149;1688771057;7708663177;889740944;10373;743535101;Osmancik
11445;4261809998;1729773712;8600354004;867638648;11734;611378193;Osmancik
11601;4355570068;1870918579;795267868;905161321;11757;720111728;Osmancik
11358;421821991;1714160767;8597815704;865113735;11637;643330514;Osmancik
11184;4169249878;1713773956;839644928;871756673;11349;649401903;Osmancik
10993;4225150146;1745363617;8096794891;885886014;11179;664912581;Osmancik
12876;4457630005;1779828186;9384100342;849711716;13200;729931951;Osmancik
11393;4282789917;1773316956;8280522919;884283125;11627;694018006;Osmancik
9975;3931889954;1610566406;7977388;868713081;10162;774516642;Osmancik
12473;4409259949;1806456757;8856008148;871586382;12673;629854083;Osmancik
11593;4426700134;1897674408;7848375702;9104684;11806;630671322;Osmancik
10788;4023349915;1608686371;8655402374;842918277;10961;76234895;Osmancik
9322;3854159851;1573514557;763523407;874384105;9566;636531234;Osmancik
10819;4091499939;164464386;8492332458;856369793;10988;718106985;Osmancik
11669;4178410034;1701277466;8780727386;856512964;11847;769773722;Osmancik
13029;4604169922;1849478912;9133196259;869561076;13410;761573553;Osmancik
9495;3865899963;1605724487;7585517883;88138175;9640;668944597;Osmancik
10645;417802002;1725445862;7969215393;886950672;10838;614217281;Osmancik
10880;394644989;1537948151;9098818207;806216478;11057;747766316;Osmancik
12198;4402009888;180956604;8697328186;876923144;12412;600295305;Osmancik
12309;434375;1790016785;88097229;870505512;12462;68069458;Osmancik
12067;4388819885;1779776459;877378006;870045781;12423;667311847;Osmancik
11422;4292049866;1785589752;8238754272;887190938;11668;685594261;Osmancik
10293;4132869873;1716389465;7705096436;89357543;10560;5893839;Osmancik
12715;4626170044;1974936371;823947525;908813775;12924;682721198;Osmancik
11993;4275390015;1684983673;9195948029;837942243;12286;639285743;Osmancik
11932;4367590027;1783165588;8678894043;873562098;12152;599899471;Osmancik
12282;4307609863;1737422485;9091860199;852151036;12484;664394677;Osmancik
10638;4072070007;168552124;8118849182;876346171;10834;675814748;Osmancik
11578;431506012;1812345123;8266642761;88991338;11747;619011998;Osmancik
11944;4245469971;1716155243;8976213837;852306902;12177;627212107;Osmancik
10074;3973980103;1669896088;7715100861;886874259;10249;703983247;Osmancik
11247;4180820007;1747965393;8257595825;881377935;11407;788267434;Osmancik
11562;4249710083;1743947754;8548675537;871614993;11739;755291343;Osmancik
12989;4502380066;1826436005;9199092865;863899887;13259;638029277;Osmancik
12558;4532290039;1924563904;8411142731;899441361;12747;786842108;Osmancik
7551;3690639954;1634088287;5953240585;931275487;7723;75646162;Osmancik
11353;4185050049;1669860077;8775209045;850790083;11587;641412437;Osmancik
9371;394428009;169184082;7086470032;90805012;9528;777999163;Osmancik
10878;4107219849;1687978058;8268656921;871803522;11079;689440966;Osmancik
11322;4158859863;1697236176;8580435181;862795353;11512;614257813;Osmancik
10586;4237460022;1814046631;7515120697;910152256;10760;78852886;Osmancik
11428;4186149902;1681789856;8729834747;854725659;11589;628291845;Osmancik
9908;4009989929;1706048737;745144043;899575174;10075;58609879;Osmancik
12273;4411910095;1820991516;8659350586;879699826;12469;620977521;Osmancik
10482;4025209961;1645421295;8202778625;866877377;10679;618115366;Osmancik
12228;4411560059;1761103516;9081320953;856792808;12587;692961574;Osmancik
12074;4350780029;1813903046;8569111633;881377399;12257;699090958;Osmancik
9360;3993919983;1710101776;7023106384;911777914;9533;692307711;Osmancik
11447;4196199951;1639205322;9127414703;830633521;11831;732983291;Osmancik
10949;4174060059;1680764465;8467337036;863832653;11280;619637787;Osmancik
13808;4667780151;1908078308;9322654724;872514248;14023;623695731;Osmancik
12261;4575119934;2010179291;7815812683;92131722;12431;81241715;Osmancik
11496;4404689941;1857225647;7985572052;902841687;11759;750930846;Osmancik
10638;4076629944;1662076263;8236423492;868579268;10912;649450541;Osmancik
11835;4187130127;1682098236;9015866089;844224811;12025;665485859;Osmancik
10083;4029320068;1690268097;769822998;890264273;10283;644610643;Osmancik
12780;4370289917;1751168213;936605835;844949365;12940;706311464;Osmancik
12802;4576610107;192062973;8554149628;895340383;13001;756351173;Osmancik
10589;4397080078;1917048798;7142118073;928008914;10817;510953486;Osmancik
11502;4297420044;1782637482;8329379272;884125054;11715;773607731;Osmancik
12415;4389960022;1811088867;8823397827;873297393;12586;601618528;Osmancik
14217;4723150024;1967444763;9290378571;881488621;14426;599873424;Osmancik
10842;4342730103;1794348755;7900735474;897844732;11251;545784056;Osmancik
12003;4335209961;1785503845;8643273163;875023544;12171;766475081;Osmancik
11630;4255169983;1730964203;8719287109;863864481;11766;781691074;Osmancik
12267;4296940002;171370636;9245801544;841972291;12520;775901318;Osmancik
10297;397125;1608275909;8235851288;858930647;10488;784712672;Osmancik
10821;4180020142;1765582275;7908771515;894062996;10986;590408146;Osmancik
11393;4157999878;1649104309;8890424347;842237771;11638;695543349;Osmancik
11901;4361409912;1745728912;8844688416;862153411;12172;583096504;Osmancik
11759;4293380127;1693289185;8980245209;847783029;12011;670486927;Osmancik
12573;4449609985;1803715057;8974238586;867439926;12827;662923098;Osmancik
12325;4540490112;1926950531;8255290985;903583407;12583;786033154;Osmancik
13443;4597309875;1880123596;9269482422;870015025;13707;742010295;Osmancik
12171;4319490051;1743800201;9005057526;856344998;12366;618822455;Osmancik
13580;4605490112;192759613;902240448;883693993;13753;794152021;Osmancik
11681;4220490112;1740857544;859203186;869716465;11832;609019816;Osmancik
12110;4219549866;1649659576;9469145966;818851054;12319;661098361;Osmancik
12666;453677002;1913647461;8513594818;895586014;12866;670158744;Osmancik
11623;4274700012;17889151;8356008148;884204924;11798;62623924;Osmancik
10727;4064530029;1689637146;813238678;876550615;10868;797783732;Osmancik
13683;4615679932;1892453308;9311316681;870581865;13944;626510978;Osmancik
14142;4707130127;1806985779;1017622604;826347649;14709;702742994;Osmancik
12808;4669240112;1971746674;8379329681;905207455;13186;54372561;Osmancik
13923;4627000122;1895257111;9452521515;866748095;14186;729946554;Osmancik
11488;4163779907;1704048004;861388855;862829149;11663;75321269;Osmancik
13347;4618720093;193527359;8868710327;888814807;13536;777027428;Osmancik
9741;4305599976;1800662842;7117449188;91856575;10204;764599681;Osmancik
12708;43745401;1743581238;938477478;842787087;12893;643443048;Osmancik
12448;4439689941;1871029358;856495285;889072239;12621;625842154;Osmancik
10719;4186700134;1750083618;7883107758;892805815;10983;636898398;Osmancik
11353;418756012;169480072;862026825;8609851;11510;622969687;Osmancik
12382;4536029968;1901286163;8385016632;89749819;12605;638313234;Osmancik
12657;4551820068;1897709351;8568873596;892252028;12926;767556071;Osmancik
11232;4274299927;1804371948;8056560516;894782543;11424;598784506;Osmancik
11206;4271390076;1716759186;8498906708;868861496;11588;608757079;Osmancik
12278;4536929932;1840501556;8666008759;882213056;12601;629834831;Osmancik
12547;4349370117;1743794098;9245401764;847879589;12856;779316783;Osmancik
10910;4452739868;1902480469;7387875366;921520948;11229;627877533;Osmancik
10213;4300440063;1873143921;6994136047;927674353;10392;563444793;Osmancik
12557;4430100098;177728775;9159944153;856956422;12896;639293373;Osmancik
12193;4362850037;1826272888;852556076;884347916;12336;68308121;Osmancik
10577;4021700134;1625910187;8396336365;856342435;10771;760716319;Osmancik
12095;4440339966;1860676727;8380880737;892816246;12290;699942112;Osmancik
11879;4461430054;1879102325;8159091949;900815725;12095;652692318;Osmancik
12784;4483469849;1861167297;8822885132;880497277;12937;604730368;Osmancik
13172;4502900085;1786181183;9582071686;843928456;13499;636328518;Osmancik
12532;4540669861;1868625946;8704252625;884884596;12888;630731285;Osmancik
11962;4291809998;1758878479;8796854401;865944564;12152;785681427;Osmancik
12890;462802002;1903434753;8771855927;887481391;13227;585696101;Osmancik
13328;462256012;1872299805;9163737488;872038364;13606;609837592;Osmancik
11811;4277510071;1701020508;8935462952;850916982;12066;645409822;Osmancik
13426;4602269897;1876688995;9177645111;872264802;13666;6526981;Osmancik
11511;4389729919;1825943756;8135918427;895245492;11806;656908035;Osmancik
11810;4443519897;1878073883;8046891022;903558373;11977;573078394;Osmancik
12974;4603039856;1929310455;8672413635;893276095;13232;595930338;Osmancik
12726;4553460083;1887777863;8693991089;88763839;13010;768478274;Osmancik
11644;444631012;18658461;8090866089;901091099;11850;606964111;Osmancik
12317;4428099976;1793353271;8876384735;868915677;12589;660606086;Osmancik
11711;4239370117;1751188202;8590812683;871401489;11866;810562015;Osmancik
12604;4527250061;1827168121;8978499603;870940328;12945;737076044;Osmancik
11929;4398959961;1770054779;8795028687;867819905;12262;59171629;Osmancik
10911;4245570068;1737537537;8132338715;883708239;11135;649464309;Osmancik
11585;4283729858;1715619812;8744052124;860368192;11939;608903587;Osmancik
11492;4192969971;1654295502;8953146362;84089005;11747;787338972;Osmancik
12434;4504960022;1769101257;9167809296;855248272;12847;612391651;Osmancik
12503;4463110046;1773373718;911587677;857765317;12777;629366755;Osmancik
11665;4304400024;1726012878;8770522308;861275852;11972;610221803;Osmancik
11183;414348999;1706493835;8388195038;870851874;11321;616993129;Osmancik
11850;4408649902;1786224365;8616687012;875952899;12201;783730149;Osmancik
13410;464776001;1864289856;9329445648;865777612;13894;716690719;Osmancik
11031;4212909851;1726673584;8259618378;878166914;11298;72879231;Osmancik
11757;4412420044;1825958557;8291639709;890951812;11967;601719618;Osmancik
11199;4210429993;1706911163;8502394104;867110491;11405;803371608;Osmancik
10326;4277250061;1744743805;7773373413;895266533;10691;607054651;Osmancik
12831;446631012;1818717804;9023387146;868242502;13061;669956148;Osmancik
12085;4312080078;1688847504;9254956818;836475551;12279;702575445;Osmancik
13012;466118988;1962271118;8511974335;901017964;13242;581932008;Osmancik
9236;3943410034;160928894;7424967957;887201667;9465;577394366;Osmancik
11679;4178250122;1705679932;8763663483;857914209;11853;794327676;Osmancik
11145;4212430115;1700307007;8457749176;8675071;11376;636130154;Osmancik
14414;4763210144;1948597565;9498594666;873146415;14664;66387254;Osmancik
12876;4484419861;1795404968;9254550171;856915116;13229;704761922;Osmancik
11840;4323840027;1758368835;8664778137;87015754;12032;625759721;Osmancik
10457;4020629883;1579617004;8570410919;840015352;10719;67709142;Osmancik
11243;4190270081;1682050781;8601402283;859364212;11421;63764745;Osmancik
11080;4247690125;1751816864;8133550262;885682046;11337;582912445;Osmancik
12908;4622099915;1858509369;8938809967;876738906;13199;727703214;Osmancik
12308;4366400146;174938446;9061617279;85538733;12544;686523855;Osmancik
11831;4287009888;1674166412;9225314331;834479332;12116;773267984;Osmancik
12025;4472269897;1849146423;8414797211;890458822;12373;647027194;Osmancik
12758;4513699951;1807394409;9156465149;862174571;13170;649063885;Osmancik
10702;4092659912;1607001495;8587031555;845262527;10990;68602562;Osmancik
11732;4411229858;17648349;8619246674;872626424;12076;637470126;Osmancik
11898;4207789917;1660784607;9247577667;830633283;12133;762496769;Osmancik
10187;4049679871;1602264404;8232900238;857892573;10489;616273463;Osmancik
12205;4383559875;17443573;9032647705;855489016;12491;618475735;Osmancik
14186;4907139893;1981422119;9253504944;884250283;14721;59368068;Osmancik
10497;417506012;1692402039;8012229156;880834937;10753;581615686;Osmancik
11884;4348399963;1721260834;8920809174;855215967;12184;629582524;Osmancik
10952;421105011;1768721313;7962229156;892943561;11105;581007957;Osmancik
12792;4437269897;1791302643;9219039154;85739702;13044;794188857;Osmancik
12512;4545100098;1869508362;8657541656;886310279;12817;571324229;Osmancik
11814;4245320129;172855957;8735523987;862906039;11970;738144338;Osmancik
12376;4557330017;1888243408;8517462921;892484188;12702;563955367;Osmancik
10917;4209110107;176430954;8017512512;890783548;11128;659079909;Osmancik
12293;4456870117;1818791656;8702767944;878092051;12524;776367307;Osmancik
11191;4310570068;184311676;7807806396;905840099;11358;785884857;Osmancik
12364;442855011;1753573914;916060257;852702916;12679;617891073;Osmancik
10651;4110029907;1671800995;8250652313;869735122;10893;675053895;Osmancik
11515;4254989929;1778352051;8302623749;884325027;11672;807730079;Osmancik
12670;4629140015;1902050934;8621523285;891370654;13047;713200092;Osmancik
13166;4659670105;1959054108;8600589752;898478508;13383;658003926;Osmancik
11501;4285029907;1804887848;8140830994;89250195;11676;676529408;Osmancik
11303;4239549866;1738369598;8337648773;877473772;11527;619682014;Osmancik
11508;42920401;1783140106;8302278137;884995937;11772;788435161;Osmancik
12502;4313129883;1728981323;9256533051;844614506;12679;808144808;Osmancik
10296;4157510071;1723328705;7706074524;89445287;10514;610893548;Osmancik
11299;4294389954;1744416199;8442338562;875088155;11663;613376021;Osmancik
10231;4043640137;159639267;8299382782;854237139;10640;629987657;Osmancik
11097;436144989;1827428589;7844047546;903190613;11472;628867745;Osmancik
9127;3818789978;160804657;728446579;891510069;9260;589561403;Osmancik
11014;4134400024;1657452087;8655466461;85281378;11182;582628012;Osmancik
12709;4462049866;1801974182;9073625946;863973081;12958;626244187;Osmancik
13154;4515620117;179953598;9431381226;851656258;13428;650222421;Osmancik
14104;4678009949;1894949036;956470108;863267243;14409;789697647;Osmancik
12906;4497909851;1806758881;9246822357;859110177;13278;635920167;Osmancik
10533;4110130005;1685183258;8082944489;877461135;10834;636973858;Osmancik
12416;441928009;1752147217;9156061554;852601111;12738;629167914;Osmancik
9802;412368988;1761655731;7148280334;913975;9991;566950083;Osmancik
13003;4785870056;1978812103;8553159332;901759982;13402;588850677;Osmancik
10148;4082279968;1687253571;7714332581;889357567;10409;583251894;Osmancik
10085;4046799927;168401062;7730437469;888410866;10342;571712017;Osmancik
10462;4157739868;1697720642;8069159698;879827201;10789;745847285;Osmancik
11459;4354530029;1753064423;8523181915;873854458;11833;583898067;Osmancik
12408;4370140076;1797411652;888296051;8693434;12598;63692826;Osmancik
10949;4201700134;176249527;7989092255;891366661;11132;579005837;Osmancik
11241;4171589966;1692477875;8545878601;863158584;11390;628691256;Osmancik
11937;4273349915;1729316406;8859191132;858809888;12111;772321403;Osmancik
9994;4066430054;1730985107;7446515656;902738631;10123;807009041;Osmancik
11203;4248039856;1765013428;8242084503;884273112;11406;575752914;Osmancik
12311;4461759949;1826490326;8682935333;879775643;12608;690891743;Osmancik
11999;4406690063;1767019043;8894086456;86408931;12483;646846354;Osmancik
11029;4150480042;1762147675;8001405334;890965402;11182;630588889;Osmancik
10527;4033479919;1630692444;8384018707;857707143;10725;635036469;Osmancik
12271;4437869873;1798376923;8774169159;872902989;12510;623526394;Osmancik
11623;4243590088;1674039917;9013301086;842679143;11990;760269463;Osmancik
11549;4326229858;1707567902;8804955292;856803536;11910;622252166;Osmancik
11872;4295379944;1800838623;8437754059;883439183;12041;640448809;Osmancik
11717;4309179993;1746403351;860923233;870046735;11948;65148735;Osmancik
11543;4286019897;1753706818;850582428;874503195;11859;671065629;Osmancik
9598;397;1720067902;7228364563;907414317;9766;796845138;Osmancik
11770;4292449951;1775781403;8531318665;877035141;11938;592499375;Osmancik
10481;4137219849;1741646271;7766029358;895081937;10648;806478918;Osmancik
11318;427756012;1755746613;8388063049;878496349;11628;589479148;Osmancik
10871;4165379944;1714437103;8222730255;877478004;11156;600840092;Osmancik
10453;411447998;175732193;7661852264;899948597;10589;805626214;Osmancik
11087;4323829956;1774989777;8054419708;891117454;11380;594636619;Osmancik
12593;4321839905;1714846954;9392502594;836663902;12785;663767636;Osmancik
9878;4069779968;1693667145;7497759247;896672845;10098;581332386;Osmancik
11734;4302799988;1818872986;8255502319;891062796;11875;799427688;Osmancik
11835;4310339966;1804618378;8414440918;884641051;12016;633023083;Osmancik
11699;4348919983;1782296906;8545214844;877569437;12005;588925242;Osmancik
10921;4250119934;1756383209;8060688019;888468921;11271;770440936;Osmancik
12544;4372690125;1756720886;915243454;853559494;12753;788137734;Osmancik
10662;415269989;1725750275;7980966949;886638284;10945;725010216;Osmancik
10984;4169979858;1717176514;825067215;877006233;11199;747058451;Osmancik
12573;4614660034;1929033508;8457207489;898771763;12893;550433397;Osmancik
12318;4425870056;1895644379;8320392609;898525357;12495;651746035;Osmancik
12563;4573630066;1835114288;8870046997;875426531;12877;593490183;Osmancik
12024;4324190063;1729061737;899719696;853952229;12323;627230048;Osmancik
12062;4326239929;1758968048;8878304291;863268495;12318;615910947;Osmancik
11889;428696991;1736313477;8843959045;860557854;12113;610945523;Osmancik
